object,label,estimate,se,lo90,hi90,sesoi,verdict,is_equivalent,distance_to_equiv_boundary
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,9.258384945320354e-05,INCONCLUSIVE,False,-0.0009895115819111369
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,9.414801084206009e-05,INCONCLUSIVE,False,-0.0009879474205222803
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,9.573859801537966e-05,INCONCLUSIVE,False,-0.0009863568333489609
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,9.73560574245891e-05,INCONCLUSIVE,False,-0.0009847393739397514
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,9.900084306370658e-05,INCONCLUSIVE,False,-0.0009830945883006338
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00010067341659676945,INCONCLUSIVE,False,-0.000981422014767571
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00010237424748741566,INCONCLUSIVE,False,-0.0009797211838769248
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00010410381313065451,INCONCLUSIVE,False,-0.000977991618233686
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00010586259898686384,INCONCLUSIVE,False,-0.0009762328323774766
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00010765109871805034,INCONCLUSIVE,False,-0.0009744443326462902
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00010946981432641223,INCONCLUSIVE,False,-0.0009726256170379282
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00011131925629524305,INCONCLUSIVE,False,-0.0009707761750690974
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00011319994373221623,INCONCLUSIVE,False,-0.0009688954876321242
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00011511240451508932,INCONCLUSIVE,False,-0.0009669830268492512
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00011705717543987083,INCONCLUSIVE,False,-0.0009650382559244696
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00011903480237149036,INCONCLUSIVE,False,-0.0009630606289928501
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.000121045840397013,INCONCLUSIVE,False,-0.0009610495909673274
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00012309085398144395,INCONCLUSIVE,False,-0.0009590045773828965
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00012517041712616358,INCONCLUSIVE,False,-0.0009569250142381769
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0001272851135300411,INCONCLUSIVE,False,-0.0009548103178342994
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00012943553675326812,INCONCLUSIVE,False,-0.0009526598946110723
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00013162229038396174,INCONCLUSIVE,False,-0.0009504731409803787
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00013384598820758196,INCONCLUSIVE,False,-0.0009482494431567584
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0001361072543792103,INCONCLUSIVE,False,-0.0009459881769851301
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00013840672359874027,INCONCLUSIVE,False,-0.0009436887077656002
