tau,h,beta_shock,se_shock,pval_shock,beta_interaction,se_interaction,pval_interaction,n_obs
0.05,22,-0.055993700801550084,0.016559440663475773,0.0007219174846462457,-0.055951870574398654,0.0287132211610202,0.0513447391253336,40560
0.05,23,-0.058973907366853595,0.016074907606482176,0.00024410517923810618,-0.055815404931694346,0.028013010642382957,0.04632494719501727,40559
0.05,24,-0.047015976213304445,0.016031748564479423,0.0033623877718425735,-0.07340587361361628,0.028105997130199564,0.00901129487407608,40558
0.1,0,-0.008915006883508547,0.0010101991472287876,1.137315161938676e-18,0.0010989406359587228,0.0017356433789761218,0.5266324788322125,40582
0.1,1,-0.015605046848863324,0.0022357860219342335,3.004094147283489e-12,-0.0030472529593410513,0.0038223442687078213,0.42532738156513505,40581
0.1,2,-0.02406387772653229,0.0030872964044363735,6.620840559622133e-15,-0.002058374637223359,0.005419141333493773,0.7040705606838873,40580
0.1,3,-0.02252466857058333,0.0037728222074359424,2.388637173724829e-09,-0.018792453691176547,0.006575322739092876,0.004265002912394634,40579
0.1,4,-0.02647944870813429,0.004571063975270031,6.971554254118366e-09,-0.019295048828828154,0.00791316864534121,0.014758874796221014,40578
0.1,5,-0.0319178872425836,0.004717299326603054,1.3406046676070978e-11,-0.011596680394997172,0.008185284949104497,0.1565573534078394,40577
0.1,6,-0.037217494908164284,0.005603534841952061,3.138036698336065e-11,-0.013238132531622426,0.009682354407443037,0.1715566863699394,40576
0.1,7,-0.03679083940751582,0.006278622524020687,4.6728106589753744e-09,-0.0101860348270435,0.010794907446586665,0.3453815983884252,40575
0.1,8,-0.041892610468750924,0.006397845573072545,5.903727234981278e-11,-0.012923829849844193,0.01089687724101265,0.2356244100233908,40574
0.1,9,-0.029905573752993853,0.006551008954599257,5.0087955895736795e-06,-0.022630726520333155,0.011302241489636133,0.04525675799901423,40573
0.1,10,-0.03220082185918183,0.007229325200860054,8.443340345712161e-06,-0.02441585980421057,0.012641902407883081,0.05344750864429901,40572
0.1,11,-0.03057176957164076,0.00737713733804874,3.418069817925599e-05,-0.0182230517334232,0.013000408063594607,0.16100377596197907,40571
0.1,12,-0.02493644312250609,0.007507780142628234,0.0008964177420330381,-0.022741142229266487,0.013149020224491038,0.08372845442203276,40570
0.1,13,-0.028300877697180482,0.007845259075080605,0.000309668804998278,-0.007973569453903373,0.013546357916137036,0.5561238380671034,40569
0.1,14,-0.02221854234651266,0.007914857348010335,0.004999893176870399,-0.021250750450273692,0.01371295153423477,0.1212250271574009,40568
0.1,15,-0.02242162056518282,0.008716351333226664,0.010104213616322603,-0.016426694078276682,0.015048349320194965,0.27501789616217387,40567
0.1,16,-0.023802563569214286,0.008439875375244304,0.004800943996255703,-0.017561961380212043,0.014518440821225892,0.2264274279389892,40566
0.1,17,-0.018963521615811274,0.00887934474643082,0.03271071815905947,-0.02786813053195658,0.015428409764327118,0.07088098635748186,40565
0.1,18,-0.02624527523813569,0.009473504307665236,0.005601515904269482,-0.03020813219277052,0.016459582365614452,0.06646982317552291,40564
0.1,19,-0.02262141474937951,0.009353679089693956,0.015591118394073008,-0.032711235782314496,0.016090877073357976,0.04206855046825731,40563
0.1,20,-0.025799762471311827,0.009560381337548824,0.006965807331437378,-0.043936552756874914,0.016463036554275508,0.007615303964051679,40562
0.1,21,-0.027843131275083532,0.00962617951125631,0.003824673900138246,-0.05678706359354635,0.01661200595590183,0.0006304423420279535,40561
0.1,22,-0.028714964275103227,0.010070461091665294,0.004354845117303107,-0.04632663367356571,0.01742162571592725,0.00783699452902053,40560
0.1,23,-0.03273988746728662,0.010365960238779181,0.001587520294070556,-0.04044935577454112,0.01801599712457808,0.024761235208673692,40559
0.1,24,-0.03568693459374117,0.011175728454167533,0.001407867843068073,-0.05621968120277643,0.019444268500237633,0.003838260426564348,40558
0.5,0,0.00048150772167376843,0.00042154138457572933,0.2533548129213722,6.985480055288207e-05,0.0007326109724080609,0.9240369268405756,40582
0.5,1,0.004082527806303249,0.0008226952482889081,6.991544743274998e-07,-0.0026771309582348524,0.0014297858010709566,0.061158469420069264,40581
0.5,2,0.006494016792313317,0.0010694287531562662,1.271161752984486e-09,-0.0037643975025179466,0.001858512232831713,0.04282363153758919,40580
0.5,3,0.005666587977158022,0.0012871709934814239,1.0735371658968458e-05,-0.004640271364779874,0.002236912550325872,0.03804763931008269,40579
0.5,4,0.00774256469857959,0.001394195472796515,2.818719754296022e-08,-0.007442663097684932,0.002422898013641878,0.0021291159712336933,40578
0.5,5,0.010028655555364419,0.0015394218958543753,7.375453387293314e-11,-0.006947173632157466,0.0026752711871407568,0.0094127628680356,40577
0.5,6,0.008784835015421127,0.0016670238308313767,1.3729026211253013e-07,-0.008710511707076318,0.0028970230381431734,0.0026425213418600785,40576
0.5,7,0.007387391356677361,0.0018361766431808533,5.7505316250817606e-05,-0.004162054412503745,0.0031909742556838596,0.19213159226872842,40575
0.5,8,0.011737762734542863,0.0019146339254680121,8.838038653043013e-10,-0.01036505967095469,0.0033273104378100976,0.0018398165028190405,40574
0.5,9,0.012605799150144703,0.002047204593490095,7.456248701940603e-10,-0.00879439841491525,0.003557685375472022,0.013442134883247064,40573
0.5,10,0.014935363208810726,0.002186317507797531,8.534080677683747e-12,-0.014912669066627804,0.003799428281656501,8.688105803336042e-05,40572
0.5,11,0.015910770455439524,0.0023227335643902823,7.489080063021326e-12,-0.01687869484013925,0.004036482144610894,2.9015382785565393e-05,40571
0.5,12,0.01594414182843823,0.0024785933709432335,1.2671822784915998e-10,-0.015208304939333006,0.004307324932860634,0.00041476330104434815,40570
0.5,13,0.015393551597858046,0.0025827725579762317,2.541793943915683e-09,-0.012156714776182354,0.004488355370248366,0.006761626623198374,40569
0.5,14,0.013071746404775342,0.002660858026999198,9.022339651541632e-07,-0.012457483175592254,0.004624039988689039,0.007061457638215306,40568
0.5,15,0.0125603814614621,0.0028150394251400214,8.146020408385932e-06,-0.00880694859761011,0.004891962423712322,0.0718223648166672,40567
0.5,16,0.014422885187110601,0.0029175042004936386,7.7010564657032e-07,-0.010874972749043046,0.005070010254802679,0.03196191063959608,40566
0.5,17,0.01648866672091151,0.003028372188816838,5.218473918963367e-08,-0.0148876404001749,0.00526267170838903,0.004672930741291808,40565
0.5,18,0.014437006662443963,0.0031344933285568743,4.120307042650217e-06,-0.01789620042967284,0.005447086915351688,0.0010190140115407867,40564
0.5,19,0.015601187093451235,0.003263310197616184,1.7522287007609952e-06,-0.01658800529473728,0.005670927065879904,0.003445408363850166,40563
0.5,20,0.01730803740371023,0.003331209458578724,2.0491209475867915e-07,-0.016172757778518232,0.005788846322606001,0.0052120485860090646,40562
0.5,21,0.018408480859586573,0.0034237357324945475,7.6271898342453e-08,-0.020724255901089395,0.005949617057248966,0.0004958090529923601,40561
0.5,22,0.021174835611789233,0.0034190219298381864,5.95030120729031e-10,-0.016715867820880484,0.0059414082639401575,0.004903625704941543,40560
0.5,23,0.023151608530890717,0.0035949963270862023,1.208445334837116e-10,-0.014179272360393624,0.006247189898831981,0.02323077048079664,40559
0.5,24,0.025292570603821174,0.003691617056580166,7.419720456127507e-12,-0.017616205089879156,0.006415073488692761,0.006034150501819517,40558
0.9,0,0.008185464396765069,0.0009869615783519158,1.132132153307937e-16,0.000705950953264145,0.0017077420059776072,0.6793284528814596,40582
0.9,1,0.016892099014345616,0.002187317999788595,1.1645608730622392e-14,-0.0031149697157168144,0.003833342166672326,0.4164528171656384,40581
0.9,2,0.021563181230854045,0.0028870448989577815,8.245982173441735e-14,-0.0023959870947922735,0.005110015029080854,0.6391574777292767,40580
0.9,3,0.022720722528547635,0.0037818454550984063,1.896090270076177e-09,-0.0022932718817819664,0.006679010678416277,0.7313331687314347,40579
0.9,4,0.019268538247043443,0.004424576474882637,1.3346044457860494e-05,-0.003144836495986736,0.007826399857028966,0.687815561862007,40578
0.9,5,0.020094059674439002,0.004829626358081284,3.18089752152804e-05,0.0017064210823507509,0.008488624440167715,0.8406804616145607,40577
0.9,6,0.021437768063652385,0.005363321652177698,6.423474871434277e-05,-0.0015742562132592397,0.00948764227718575,0.8682152099233824,40576
0.9,7,0.02614794180735114,0.00594191789013591,1.082322193853677e-05,-0.0046910657233214526,0.010488111300640573,0.6546791964609754,40575
0.9,8,0.03457004016819587,0.006135862696884953,1.7714287259994772e-08,-0.004532554345541229,0.010736731685619949,0.672914844136004,40574
0.9,9,0.029476920892427927,0.006718293493456501,1.1491775935379933e-05,0.005737024546935032,0.011709598781811967,0.6241775731091236,40573
0.9,10,0.035102511789829816,0.0073448713475102794,1.7662116502523807e-06,-0.00046183756971540646,0.01280529771846999,0.971229804224355,40572
0.9,11,0.040617215475858615,0.007613199170842352,9.600035999760715e-08,-0.005114124979746393,0.013454935904971732,0.7038784806906719,40571
0.9,12,0.044150631445783795,0.008034989753746445,3.935091279869942e-08,-0.003472060038006042,0.014008381683817524,0.8042471573227192,40570
0.9,13,0.047199631085275806,0.007970565382317931,3.211085390340669e-09,0.004314903764867317,0.014013977909205588,0.7581600085949307,40569
0.9,14,0.04646364221218846,0.008290184220824948,2.1001985876874762e-08,0.004708776373872681,0.014608408061035668,0.7472018700152291,40568
0.9,15,0.04853845282596758,0.008486397407682486,1.075499822783959e-08,0.001752862724643478,0.014947405877305765,0.906647715241633,40567
0.9,16,0.04586398855289198,0.008808249451180859,1.9291957493083637e-07,0.00649897539725286,0.0155186191756998,0.6753749929915918,40566
0.9,17,0.05145298324904246,0.00941120568987353,4.5987997365706757e-08,0.011086467847007953,0.01655307947467496,0.5030193338554481,40565
0.9,18,0.053950740424158816,0.009728040274366398,2.9426518751015325e-08,0.011110993982855533,0.017120469448842473,0.5163492504496793,40564
0.9,19,0.057933986033296136,0.00967880214386227,2.173246333190239e-09,0.010193508661977546,0.01700404093861518,0.5488590854647759,40563
0.9,20,0.05987925064388122,0.010393392930927942,8.408079340263258e-09,0.009962464699462714,0.018186831669024288,0.5838428897581444,40562
0.9,21,0.05858523313254693,0.010284517149868713,1.2317293603947719e-08,0.008577625575668435,0.018148290549238822,0.6364718940165763,40561
0.9,22,0.06175995435373238,0.010587938276380304,5.483614206263703e-09,0.017719578960683435,0.018562412477008367,0.3397884324762952,40560
0.9,23,0.06191829993464282,0.010634916935411657,5.852511631164867e-09,0.013930703342886375,0.018569412077560358,0.4531408683420598,40559
0.9,24,0.05909614936662955,0.01094223066023914,6.673885437241107e-08,0.012770570999491193,0.01902164392965927,0.5019883438312063,40558
0.95,0,0.011266434449417773,0.0015964055389250198,1.7239187973048453e-12,0.00047191294396220496,0.0027169012820785544,0.8621058093193354,40582
0.95,1,0.022041883927029104,0.003726245176573493,3.3390655484308127e-09,0.0003055749089937443,0.0064917815291475256,0.9624568400306013,40581
0.95,2,0.028020097201644223,0.005400957548380559,2.1359993856933438e-07,0.009465038483242427,0.009645130840851255,0.3264367928271138,40580
0.95,3,0.020481686261128118,0.006703322692257022,0.0022486680580565367,0.012991107819797065,0.012186292038216756,0.2864106781271438,40579
0.95,4,0.025843839684765335,0.0068423681054958895,0.00015893511862023876,0.0017426313002317784,0.012357158238243007,0.8878532543055047,40578
0.95,5,0.02289867913835053,0.008153562522749605,0.004980806484567407,-0.0009290714739584871,0.014738198906263116,0.9497362911415189,40577
0.95,6,0.02496238860280009,0.008834923418694851,0.00472414108713919,0.01669575070575746,0.016012380490354042,0.29710384193536543,40576
0.95,7,0.0223381321183993,0.00907747855047548,0.013865734544140954,0.02772961842820365,0.016168776199931612,0.08635096750099523,40575
