tau,h,beta_shock,se_shock,pval_shock,beta_interaction,se_interaction,pval_interaction,n_obs
0.75,24,0.07944721476487449,0.007932363446716146,1.3868612743995803e-23,-0.02706159189488222,0.013723335380912794,0.04862325906569459,40558
0.9,0,0.014335282411528691,0.0013058431596451206,5.351332009713315e-28,1.8792477086915227e-05,0.002286464207447858,0.9934422913451408,40582
0.9,1,0.02791086008230348,0.0027011969322142094,5.379859749896223e-25,0.0009637821588315276,0.004765780831842547,0.8397382136140409,40581
0.9,2,0.03680444534048344,0.003517044857591456,1.3541152276137677e-25,-0.0002505630804139347,0.00625518262268296,0.9680479785177298,40580
0.9,3,0.03814012308478709,0.004640334189325392,2.1076667616029392e-16,-0.007807811915391483,0.008278665875037198,0.34562288456582735,40579
0.9,4,0.04576518181937583,0.00513402853346086,5.118336626696376e-19,-0.014161184036931118,0.009161242424351866,0.12216765208094763,40578
0.9,5,0.04307881925953683,0.006087637872662705,1.50295308669315e-12,-0.012885240002867837,0.010751285445264233,0.2307357787772616,40577
0.9,6,0.046665814722560484,0.0061021869160232224,2.0961081051386274e-14,-0.0203731051349898,0.010831783682329996,0.05999766390258972,40576
0.9,7,0.04699453031697942,0.0070154839348041875,2.1304111524709528e-11,-0.016024615187902214,0.012284909802869367,0.19209967455580942,40575
0.9,8,0.04955044271915199,0.0072505275647754795,8.371630426729098e-12,-0.024954022110989627,0.012574774922147716,0.04721233445880301,40574
0.9,9,0.06333424379298669,0.007814447068310798,5.431456212250411e-16,-0.02437144623760601,0.013539185713904594,0.07185743001166228,40573
0.9,10,0.0673538529965434,0.008648641728859069,6.980211458104499e-15,-0.019529708714166816,0.015096668906870779,0.19579593019286587,40572
0.9,11,0.07141073200477877,0.009749467879239072,2.4409811466156225e-13,-0.01863838312121402,0.01698046328234307,0.27236958775112446,40571
0.9,12,0.069904792510318,0.009747246617521702,7.53098550982397e-13,-0.01750049567230505,0.017052286681860304,0.3047636721045159,40570
0.9,13,0.07134847394446808,0.00988754000437383,5.4475757005442e-13,-0.014701304816455263,0.017051763901995087,0.38860599302626486,40569
0.9,14,0.07539142043079328,0.010010162378371506,5.1204573291909726e-14,-0.023607913414363413,0.017363718419572245,0.1739604155706493,40568
